date,year,quarter,clean_sector,raw_variable,source_file,value
2019-06-30,2019,2,Cross-Border / Trade Partner,    Iran,International Visitor Arrivals By Place Of Residence.csv,923.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Israel,International Visitor Arrivals By Place Of Residence.csv,5096.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Italy,International Visitor Arrivals By Place Of Residence.csv,15560.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Japan,International Visitor Arrivals By Place Of Residence.csv,181059.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Kuwait,International Visitor Arrivals By Place Of Residence.csv,1576.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Malaysia,International Visitor Arrivals By Place Of Residence.csv,303668.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Mauritius,International Visitor Arrivals By Place Of Residence.csv,2584.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Myanmar,International Visitor Arrivals By Place Of Residence.csv,42451.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Netherlands,International Visitor Arrivals By Place Of Residence.csv,19721.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    New Zealand,International Visitor Arrivals By Place Of Residence.csv,41152.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Norway,International Visitor Arrivals By Place Of Residence.csv,7515.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In Africa,International Visitor Arrivals By Place Of Residence.csv,5895.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In Americas,International Visitor Arrivals By Place Of Residence.csv,23371.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In Europe,International Visitor Arrivals By Place Of Residence.csv,48709.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In Greater China,International Visitor Arrivals By Place Of Residence.csv,6274.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In North Asia,International Visitor Arrivals By Place Of Residence.csv,54.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In Oceania,International Visitor Arrivals By Place Of Residence.csv,6264.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In South Asia,International Visitor Arrivals By Place Of Residence.csv,8337.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In Southeast Asia,International Visitor Arrivals By Place Of Residence.csv,29501.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Other Markets In West Asia,International Visitor Arrivals By Place Of Residence.csv,6582.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Pakistan,International Visitor Arrivals By Place Of Residence.csv,4847.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Philippines,International Visitor Arrivals By Place Of Residence.csv,247230.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Rep Of Ireland,International Visitor Arrivals By Place Of Residence.csv,5757.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Russian Federation,International Visitor Arrivals By Place Of Residence.csv,14923.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Saudi Arabia,International Visitor Arrivals By Place Of Residence.csv,3601.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    South Africa (Rep Of),International Visitor Arrivals By Place Of Residence.csv,9410.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    South Korea,International Visitor Arrivals By Place Of Residence.csv,128731.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Spain,International Visitor Arrivals By Place Of Residence.csv,11985.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Sri Lanka,International Visitor Arrivals By Place Of Residence.csv,24431.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Sweden,International Visitor Arrivals By Place Of Residence.csv,8934.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Switzerland,International Visitor Arrivals By Place Of Residence.csv,21365.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Taiwan,International Visitor Arrivals By Place Of Residence.csv,95421.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Thailand,International Visitor Arrivals By Place Of Residence.csv,138303.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    USA,International Visitor Arrivals By Place Of Residence.csv,172732.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    United Arab Emirates,International Visitor Arrivals By Place Of Residence.csv,19930.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    United Kingdom,International Visitor Arrivals By Place Of Residence.csv,123557.0
2019-06-30,2019,2,Cross-Border / Trade Partner,    Vietnam,International Visitor Arrivals By Place Of Residence.csv,167125.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  Africa,International Visitor Arrivals By Place Of Residence.csv,18995.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  Americas,International Visitor Arrivals By Place Of Residence.csv,225983.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  Europe,International Visitor Arrivals By Place Of Residence.csv,411862.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  Greater China,International Visitor Arrivals By Place Of Residence.csv,1078206.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  North Asia,International Visitor Arrivals By Place Of Residence.csv,309844.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  Oceania,International Visitor Arrivals By Place Of Residence.csv,323188.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  South Asia,International Visitor Arrivals By Place Of Residence.csv,518764.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  Southeast Asia,International Visitor Arrivals By Place Of Residence.csv,1711812.0
2019-06-30,2019,2,Cross-Border / Trade Partner,  West Asia,International Visitor Arrivals By Place Of Residence.csv,37708.0
2019-06-30,2019,2,Education & Health,      Education,gdp_deflators_by_industry_quarterly.csv,99.0
2019-06-30,2019,2,Education & Health,      Health & Social Services,DOS_Employment_Change_By_Sector_Quarterly.csv,1700.0
